prog_code,inst_name,prog_name,cutoff_2022,cutoff_2023,Cluster
1173244,DEDAN KIMATHI UNIVERSITY OF TECHNOLOGY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,27.902,31.074,"Engineering, Engineering Technology & Related"
1173244,DEDAN KIMATHI UNIVERSITY OF TECHNOLOGY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,27.902,31.074,"Engineering, Engineering Technology & Related"
1173244,DEDAN KIMATHI UNIVERSITY OF TECHNOLOGY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,27.902,31.074,"Engineering, Engineering Technology & Related"
1173244,DEDAN KIMATHI UNIVERSITY OF TECHNOLOGY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,27.902,31.074,"Engineering, Engineering Technology & Related"
1173244,DEDAN KIMATHI UNIVERSITY OF TECHNOLOGY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,27.902,31.074,"Engineering, Engineering Technology & Related"
1173244,DEDAN KIMATHI UNIVERSITY OF TECHNOLOGY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,27.902,31.074,"Engineering, Engineering Technology & Related"
1173244,DEDAN KIMATHI UNIVERSITY OF TECHNOLOGY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,27.902,31.074,"Engineering, Engineering Technology & Related"
1173244,DEDAN KIMATHI UNIVERSITY OF TECHNOLOGY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,27.902,31.074,"Engineering, Engineering Technology & Related"
1173244,DEDAN KIMATHI UNIVERSITY OF TECHNOLOGY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,27.902,31.074,"Engineering, Engineering Technology & Related"
1173244,DEDAN KIMATHI UNIVERSITY OF TECHNOLOGY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,27.902,31.074,"Engineering, Engineering Technology & Related"
1173244,DEDAN KIMATHI UNIVERSITY OF TECHNOLOGY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,27.902,31.074,"Engineering, Engineering Technology & Related"
1173244,DEDAN KIMATHI UNIVERSITY OF TECHNOLOGY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,27.902,31.074,"Engineering, Engineering Technology & Related"
1173244,DEDAN KIMATHI UNIVERSITY OF TECHNOLOGY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,27.902,31.074,"Engineering, Engineering Technology & Related"
1173244,DEDAN KIMATHI UNIVERSITY OF TECHNOLOGY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,27.902,31.074,"Engineering, Engineering Technology & Related"
1173244,DEDAN KIMATHI UNIVERSITY OF TECHNOLOGY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,27.902,31.074,"Engineering, Engineering Technology & Related"
1173244,DEDAN KIMATHI UNIVERSITY OF TECHNOLOGY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,27.902,31.074,"Engineering, Engineering Technology & Related"
1173244,DEDAN KIMATHI UNIVERSITY OF TECHNOLOGY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,27.902,31.074,"Engineering, Engineering Technology & Related"
1173244,DEDAN KIMATHI UNIVERSITY OF TECHNOLOGY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,27.902,31.074,"Engineering, Engineering Technology & Related"
1173244,DEDAN KIMATHI UNIVERSITY OF TECHNOLOGY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,27.902,31.074,"Engineering, Engineering Technology & Related"
1173244,DEDAN KIMATHI UNIVERSITY OF TECHNOLOGY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,27.902,31.074,"Engineering, Engineering Technology & Related"
1181244,"UNIVERSITY OF EASTERN AFRICA, BARATON",BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1181244,"UNIVERSITY OF EASTERN AFRICA, BARATON",BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1181244,"UNIVERSITY OF EASTERN AFRICA, BARATON",BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1181244,"UNIVERSITY OF EASTERN AFRICA, BARATON",BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1181244,"UNIVERSITY OF EASTERN AFRICA, BARATON",BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1181244,"UNIVERSITY OF EASTERN AFRICA, BARATON",BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1181244,"UNIVERSITY OF EASTERN AFRICA, BARATON",BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1181244,"UNIVERSITY OF EASTERN AFRICA, BARATON",BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1181244,"UNIVERSITY OF EASTERN AFRICA, BARATON",BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1181244,"UNIVERSITY OF EASTERN AFRICA, BARATON",BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1181244,"UNIVERSITY OF EASTERN AFRICA, BARATON",BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1181244,"UNIVERSITY OF EASTERN AFRICA, BARATON",BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1181244,"UNIVERSITY OF EASTERN AFRICA, BARATON",BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1181244,"UNIVERSITY OF EASTERN AFRICA, BARATON",BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1181244,"UNIVERSITY OF EASTERN AFRICA, BARATON",BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1181244,"UNIVERSITY OF EASTERN AFRICA, BARATON",BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1181244,"UNIVERSITY OF EASTERN AFRICA, BARATON",BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1181244,"UNIVERSITY OF EASTERN AFRICA, BARATON",BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1181244,"UNIVERSITY OF EASTERN AFRICA, BARATON",BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1181244,"UNIVERSITY OF EASTERN AFRICA, BARATON",BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1181244,"UNIVERSITY OF EASTERN AFRICA, BARATON",BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1181244,"UNIVERSITY OF EASTERN AFRICA, BARATON",BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1181244,"UNIVERSITY OF EASTERN AFRICA, BARATON",BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1279244,MOUNT KENYA UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,27.32,"Engineering, Engineering Technology & Related"
1279244,MOUNT KENYA UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,27.32,"Engineering, Engineering Technology & Related"
1279244,MOUNT KENYA UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,27.32,"Engineering, Engineering Technology & Related"
1279244,MOUNT KENYA UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,27.32,"Engineering, Engineering Technology & Related"
1279244,MOUNT KENYA UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,27.32,"Engineering, Engineering Technology & Related"
1279244,MOUNT KENYA UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,27.32,"Engineering, Engineering Technology & Related"
1279244,MOUNT KENYA UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,27.32,"Engineering, Engineering Technology & Related"
1279244,MOUNT KENYA UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,27.32,"Engineering, Engineering Technology & Related"
1279244,MOUNT KENYA UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,27.32,"Engineering, Engineering Technology & Related"
1279244,MOUNT KENYA UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,27.32,"Engineering, Engineering Technology & Related"
1279244,MOUNT KENYA UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,27.32,"Engineering, Engineering Technology & Related"
1279244,MOUNT KENYA UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,27.32,"Engineering, Engineering Technology & Related"
1279244,MOUNT KENYA UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,27.32,"Engineering, Engineering Technology & Related"
1279244,MOUNT KENYA UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,27.32,"Engineering, Engineering Technology & Related"
1279244,MOUNT KENYA UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,27.32,"Engineering, Engineering Technology & Related"
1279244,MOUNT KENYA UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,27.32,"Engineering, Engineering Technology & Related"
1279244,MOUNT KENYA UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,27.32,"Engineering, Engineering Technology & Related"
1279244,MOUNT KENYA UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,27.32,"Engineering, Engineering Technology & Related"
1279244,MOUNT KENYA UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,27.32,"Engineering, Engineering Technology & Related"
1279244,MOUNT KENYA UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,27.32,"Engineering, Engineering Technology & Related"
1279244,MOUNT KENYA UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,27.32,"Engineering, Engineering Technology & Related"
1279244,MOUNT KENYA UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,27.32,"Engineering, Engineering Technology & Related"
1279244,MOUNT KENYA UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,27.32,"Engineering, Engineering Technology & Related"
1425244,ZETECH UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1425244,ZETECH UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1425244,ZETECH UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1425244,ZETECH UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1425244,ZETECH UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1425244,ZETECH UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1425244,ZETECH UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1425244,ZETECH UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1425244,ZETECH UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1425244,ZETECH UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1425244,ZETECH UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1425244,ZETECH UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1425244,ZETECH UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1425244,ZETECH UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1425244,ZETECH UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1425244,ZETECH UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1425244,ZETECH UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1425244,ZETECH UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1425244,ZETECH UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1425244,ZETECH UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1425244,ZETECH UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1425244,ZETECH UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1425244,ZETECH UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1500244,THE EAST AFRICAN UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1500244,THE EAST AFRICAN UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1500244,THE EAST AFRICAN UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1500244,THE EAST AFRICAN UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1500244,THE EAST AFRICAN UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1500244,THE EAST AFRICAN UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1500244,THE EAST AFRICAN UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1500244,THE EAST AFRICAN UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1500244,THE EAST AFRICAN UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1500244,THE EAST AFRICAN UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1500244,THE EAST AFRICAN UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1500244,THE EAST AFRICAN UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1500244,THE EAST AFRICAN UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1500244,THE EAST AFRICAN UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1500244,THE EAST AFRICAN UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1500244,THE EAST AFRICAN UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1500244,THE EAST AFRICAN UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1500244,THE EAST AFRICAN UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1500244,THE EAST AFRICAN UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1500244,THE EAST AFRICAN UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1500244,THE EAST AFRICAN UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1500244,THE EAST AFRICAN UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1500244,THE EAST AFRICAN UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1068244,PAN AFRICA CHRISTIAN UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1068244,PAN AFRICA CHRISTIAN UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1068244,PAN AFRICA CHRISTIAN UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1068244,PAN AFRICA CHRISTIAN UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1068244,PAN AFRICA CHRISTIAN UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1068244,PAN AFRICA CHRISTIAN UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1068244,PAN AFRICA CHRISTIAN UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1068244,PAN AFRICA CHRISTIAN UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1068244,PAN AFRICA CHRISTIAN UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1068244,PAN AFRICA CHRISTIAN UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1068244,PAN AFRICA CHRISTIAN UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1068244,PAN AFRICA CHRISTIAN UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1068244,PAN AFRICA CHRISTIAN UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1068244,PAN AFRICA CHRISTIAN UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1068244,PAN AFRICA CHRISTIAN UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1068244,PAN AFRICA CHRISTIAN UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1068244,PAN AFRICA CHRISTIAN UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1068244,PAN AFRICA CHRISTIAN UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1068244,PAN AFRICA CHRISTIAN UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1068244,PAN AFRICA CHRISTIAN UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1068244,PAN AFRICA CHRISTIAN UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1068244,PAN AFRICA CHRISTIAN UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1068244,PAN AFRICA CHRISTIAN UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1079206,KIRINYAGA UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1079206,KIRINYAGA UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1079206,KIRINYAGA UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1079206,KIRINYAGA UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1079206,KIRINYAGA UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1079206,KIRINYAGA UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1079206,KIRINYAGA UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1079206,KIRINYAGA UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1079206,KIRINYAGA UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1079206,KIRINYAGA UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1079206,KIRINYAGA UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1079206,KIRINYAGA UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1079206,KIRINYAGA UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1079206,KIRINYAGA UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1079206,KIRINYAGA UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1079206,KIRINYAGA UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1079206,KIRINYAGA UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1079206,KIRINYAGA UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1079206,KIRINYAGA UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1079206,KIRINYAGA UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1079206,KIRINYAGA UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1079206,KIRINYAGA UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1079206,KIRINYAGA UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.375,"Engineering, Engineering Technology & Related"
1169244,KENYA HIGHLANDS EVANGELICAL UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.444,"Engineering, Engineering Technology & Related"
1169244,KENYA HIGHLANDS EVANGELICAL UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.444,"Engineering, Engineering Technology & Related"
1169244,KENYA HIGHLANDS EVANGELICAL UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.444,"Engineering, Engineering Technology & Related"
1169244,KENYA HIGHLANDS EVANGELICAL UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.444,"Engineering, Engineering Technology & Related"
1169244,KENYA HIGHLANDS EVANGELICAL UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.444,"Engineering, Engineering Technology & Related"
1169244,KENYA HIGHLANDS EVANGELICAL UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.444,"Engineering, Engineering Technology & Related"
1169244,KENYA HIGHLANDS EVANGELICAL UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.444,"Engineering, Engineering Technology & Related"
1169244,KENYA HIGHLANDS EVANGELICAL UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.444,"Engineering, Engineering Technology & Related"
1169244,KENYA HIGHLANDS EVANGELICAL UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.444,"Engineering, Engineering Technology & Related"
1169244,KENYA HIGHLANDS EVANGELICAL UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.444,"Engineering, Engineering Technology & Related"
1169244,KENYA HIGHLANDS EVANGELICAL UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.444,"Engineering, Engineering Technology & Related"
1169244,KENYA HIGHLANDS EVANGELICAL UNIVERSITY,BACHELOR OF BUSINESS INFORMATION TECHNOLOGY,21.444,21.444,"Engineering, Engineering Technology & Related"
